id,city08U,co2TailpipeGpm,comb08U,cylinders,displ,drive,fuelCost08,fuelType,ghgScore,highway08U,make,model,automatictransmission,VClass,year,tCharger,sCharger,atvType,mfrCode,startStop
41615,19.9494,435,23.3948,4,2.8,2,2100,Diesel,4,29.6545,Chevrolet,Colorado 2WD,1,Small Pickup Trucks 2WD,2020,1,0,Diesel,GMX,1
41616,17.5986,440,20.1722,6,3.6,2,2150,Regular,4,24.5623,Chevrolet,Colorado 2WD,1,Small Pickup Trucks 2WD,2020,0,0,Gas,GMX,0
41617,19.5124,406,21.8534,4,2.5,2,1950,Regular,4,25.6084,Chevrolet,Colorado 2WD,1,Small Pickup Trucks 2WD,2020,0,0,Gas,GMX,0
41618,19.9494,435,23.3948,4,2.8,2,2100,Diesel,4,29.6545,GMC,Canyon 2WD,1,Small Pickup Trucks 2WD,2020,1,0,Diesel,GMX,1
41619,17.5986,440,20.1722,6,3.6,2,2150,Regular,4,24.5623,GMC,Canyon 2WD,1,Small Pickup Trucks 2WD,2020,0,0,Gas,GMX,0
41620,19.5124,406,21.8534,4,2.5,2,1950,Regular,4,25.6084,GMC,Canyon 2WD,1,Small Pickup Trucks 2WD,2020,0,0,Gas,GMX,0
41621,17.6452,525,19.416,4,2.8,4,2500,Diesel,3,22.1305,Chevrolet,Colorado ZR2 4WD,1,Small Pickup Trucks 4WD,2020,1,0,Diesel,GMX,1
41622,19.202,456,22.3186,4,2.8,4,2200,Diesel,4,27.8418,Chevrolet,Colorado 4WD,1,Small Pickup Trucks 4WD,2020,1,0,Diesel,GMX,1
41623,16.7787,461,19.319,6,3.6,4,2250,Regular,3,23.7055,Chevrolet,Colorado 4WD,1,Small Pickup Trucks 4WD,2020,0,0,Gas,GMX,0
41624,15.7274,532,16.6991,6,3.6,4,2550,Regular,3,18.063,Chevrolet,Colorado ZR2 4WD,1,Small Pickup Trucks 4WD,2020,0,0,Gas,GMX,0
41625,18.6302,428,20.7689,4,2.5,4,2050,Regular,4,24.1585,Chevrolet,Colorado 4WD,1,Small Pickup Trucks 4WD,2020,0,0,Gas,GMX,0
41626,19.202,456,22.3186,4,2.8,4,2200,Diesel,4,27.8418,GMC,Canyon 4WD,1,Small Pickup Trucks 4WD,2020,1,0,Diesel,GMX,1
41627,16.7787,461,19.319,6,3.6,4,2250,Regular,3,23.7055,GMC,Canyon 4WD,1,Small Pickup Trucks 4WD,2020,0,0,Gas,GMX,0
41628,18.6302,428,20.7689,4,2.5,4,2050,Regular,4,24.1585,GMC,Canyon 4WD,1,Small Pickup Trucks 4WD,2020,0,0,Gas,GMX,0
41629,27.142,318,27.9226,3,1,2,1550,Regular,6,28.9398,Ford,EcoSport FWD,1,Small Sport Utility Vehicle 2WD,2020,1,0,Gas,FMX,1
41630,23.1188,355,25,4,2,4,1700,Regular,5,29,Ford,EcoSport AWD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,FMX,1
41631,13.8957,547,16.2524,8,5.3,4,2700,Regular,2,20.5022,Chevrolet,Suburban K1500 4WD,1,Standard Sport Utility Vehicle 4WD,2020,0,0,Gas,GMX,0
41632,13.8957,547,16.2524,8,5.3,4,2700,Regular,2,20.5022,GMC,Yukon K1500 XL 4WD,1,Standard Sport Utility Vehicle 4WD,2020,0,0,Gas,GMX,0
41633,14.5946,525,16.9426,8,5.3,4,2550,Regular,3,21.0894,GMC,Yukon K1500 4WD,1,Standard Sport Utility Vehicle 4WD,2020,0,0,Gas,GMX,0
41634,21.8954,412,24.3843,6,3,4,2000,Diesel,4,28.3185,Land Rover,Range Rover,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Diesel,JLX,1
41635,21.8954,412,24.3843,6,3,4,2000,Diesel,4,28.3185,Land Rover,Range Rover Sport,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Diesel,JLX,1
41636,16.4046,487,18.2333,8,5,4,2950,Premium,3,21.1096,Land Rover,Range Rover,1,Standard Sport Utility Vehicle 4WD,2020,0,1,Gas,JLX,1
41637,16.3295,491,18.0917,8,5,4,2950,Premium,3,20.8405,Land Rover,Range Rover LWB,1,Standard Sport Utility Vehicle 4WD,2020,0,1,Gas,JLX,1
41638,13.7484,569,15.5774,8,5,4,3300,Premium,2,18.6021,Land Rover,Range Rover SVA,1,Standard Sport Utility Vehicle 4WD,2020,0,1,Gas,JLX,1
41639,13.1325,587,15.1147,8,5,4,3500,Premium,2,18.5337,Land Rover,Range Rover LWB SVA,1,Standard Sport Utility Vehicle 4WD,2020,0,1,Gas,JLX,1
41640,16.7042,474,18.7053,8,5,4,2800,Premium,3,21.9137,Land Rover,Range Rover Sport,1,Standard Sport Utility Vehicle 4WD,2020,0,1,Gas,JLX,1
41641,14.5136,540,16.4401,8,5,4,3300,Premium,2,19.6238,Land Rover,Range Rover Sport SVR,1,Standard Sport Utility Vehicle 4WD,2020,0,1,Gas,JLX,1
41642,24.3964,324,27.2748,4,2,2,1950,Premium,6,31.8706,BMW,Z4 sDrive30i,1,Two Seaters,2020,1,0,Gas,BMX,1
41643,15.5008,481,18.4489,8,5,4,2950,Premium,3,24.0365,Jaguar,F-Type SVR AWD Coupe,1,Two Seaters,2020,0,1,Gas,JLX,1
41644,15.5008,481,18.4489,8,5,4,2950,Premium,3,24.0365,Jaguar,F-Type SVR AWD Convertible,1,Two Seaters,2020,0,1,Gas,JLX,1
41645,18.7434,397,22.4537,6,3.6,2,1950,Regular,4,29,Chevrolet,Camaro,1,Subcompact Cars,2020,0,0,Gas,GMX,0
41646,16.1628,451,19.6116,8,6.2,2,2650,Premium,4,26.5308,Chevrolet,Camaro,1,Subcompact Cars,2020,0,0,Gas,GMX,0
41647,18.7801,411,21.638,6,3.6,4,1950,Regular,4,26.5822,Buick,Regal AWD,1,Midsize Cars,2020,0,0,Gas,GMX,1
41650,22.0382,356,24.9382,4,1.4,2,2100,Premium,5,29.7178,Fiat,500 L,1,Small Station Wagons,2020,1,0,Gas,CRX,0
41653,14.5136,514,17.2673,8,5.7,2,2900,Midgrade,3,22.4805,Ram,1500 2WD,1,Standard Pickup Trucks 2WD,2020,0,0,Gas,CRX,0
41657,14.5898,523,17.0221,8,5.7,4,2900,Midgrade,3,21.3781,Ram,1500 4WD,1,Standard Pickup Trucks 4WD,2020,0,0,Gas,CRX,0
41658,20,387,23,6,3.5,2,2300,Premium,5,27,Acura,MDX FWD,1,Small Sport Utility Vehicle 2WD,2020,0,0,Gas,HNX,0
41659,22.6416,345,25.7892,4,2,2,1650,Regular,5,31.0679,Jeep,Cherokee FWD,1,Small Sport Utility Vehicle 2WD,2020,1,0,Gas,CRX,1
41660,21.7881,352,25.2188,4,2.4,2,1700,Regular,5,31.2287,Jeep,Cherokee FWD,1,Small Sport Utility Vehicle 2WD,2020,0,0,Gas,CRX,1
41661,19.7311,387,22.9779,6,3.2,2,1850,Regular,5,28.7628,Jeep,Cherokee FWD,1,Small Sport Utility Vehicle 2WD,2020,0,0,Gas,CRX,1
41662,25.7228,312,28.5783,4,2.5,2,1500,Regular,6,33.0645,Nissan,Rogue FWD,1,Small Sport Utility Vehicle 2WD,2020,0,0,Gas,NSX,0
41663,19.3663,404,22.0612,6,3.5,4,2400,Premium,4,26,Acura,MDX AWD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,HNX,0
41664,19.22,415,21.3495,6,3.5,4,2500,Premium,4,24.6935,Acura,MDX AWD A-SPEC,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,HNX,0
41666,14.1745,546,16.1587,6,3,4,3300,Premium,2,19.4938,BMW,X3 M,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41667,14.1745,546,16.1587,6,3,4,3300,Premium,2,19.4938,BMW,X3 M Competition,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41668,14.1745,546,16.1587,6,3,4,3300,Premium,2,19.4938,BMW,X4 M,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41669,14.1745,546,16.1587,6,3,4,3300,Premium,2,19.4938,BMW,X4 M Competition,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41670,21.0347,369,24.0852,4,2,4,1800,Regular,5,29.2741,Jeep,Cherokee 4WD,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,CRX,1
41671,21.0347,370,24.1812,4,2.4,4,1800,Regular,5,29,Jeep,Cherokee 4WD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41672,19.22,400,22.1899,6,3.2,4,1950,Regular,4,27.3565,Jeep,Cherokee 4WD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41673,20.3845,387,23.0251,4,2,4,1850,Regular,5,27.3563,Jeep,Cherokee 4WD Active Drive II,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,CRX,1
41674,18.4122,416,21.2626,6,3.2,4,2050,Regular,4,26.2248,Jeep,Cherokee 4WD Active Drive II,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41675,19.9851,400,22.2086,4,2,4,1950,Regular,4,25.7038,Jeep,Cherokee Trailhawk 4WD,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,CRX,1
41676,18.2644,432,20.6882,6,3.2,4,2050,Regular,4,24,Jeep,Cherokee Trailhawk 4WD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41677,18.3385,440,20.4192,6,3.6,4,2150,Regular,4,23,Jeep,Wrangler 4WD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41679,18.1909,451,20.4477,6,3.6,4,2150,Regular,4,22,Jeep,Wrangler Unlimited 4WD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41680,19.7311,397,22.4215,4,2,2,2400,Premium,4,26.9053,Mercedes-Benz,GLE350,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,MBX,1
41681,24.8544,324,27.4629,4,2.5,4,1600,Regular,6,31.5041,Nissan,Rogue AWD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,NSX,0
41682,19.2857,426,21.1897,4,2,4,2500,Premium,4,23,Porsche,Macan,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,PRX,1
41683,18.2,438,20.1,6,3,4,2650,Premium,4,23.1,Porsche,Macan S,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,PRX,1
41684,18.8536,432,20.4628,6,3,4,2650,Premium,4,22.8462,Porsche,Cayenne,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,PRX,1
41685,17.9691,448,19.7414,6,2.9,4,2650,Premium,4,22.4473,Porsche,Cayenne S,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,PRX,1
41686,13.5,564,15.5,6,4,2,3300,Premium,2,19,Porsche,911 Speedster,0,Two Seaters,2019,0,0,Gas,PRX,1
41687,19.2857,426,21.1897,4,2,4,2500,Premium,4,23,Porsche,Macan,1,Small Sport Utility Vehicle 4WD,2019,1,0,Gas,PRX,1
41688,15.008,524,16.8163,8,3.9,2,3100,Premium,3,19.7205,Ferrari,488 Pista,1,Two Seaters,2020,1,0,Gas,FEX,1
41689,14.8706,531,16.6115,8,3.9,2,3100,Premium,3,19.3852,Ferrari,488 Pista Spider,1,Two Seaters,2020,1,0,Gas,FEX,1
41690,11.8007,661,13.3412,12,6.5,2,4050,Premium,1,15.8739,Ferrari,812 Superfast,1,Two Seaters,2020,0,0,Gas,FEX,1
41691,11.5702,661,13.3849,12,6.3,4,4050,Premium,1,16.5594,Ferrari,GTC4Lusso,1,Minicompact Cars,2020,0,0,Gas,FEX,1
41692,14.6104,524,16.994,8,3.9,2,3100,Premium,3,21.2265,Ferrari,GTC4Lusso T,1,Minicompact Cars,2020,1,0,Gas,FEX,1
41693,15.72,485,18.1715,8,3.9,2,2950,Premium,3,22.4503,Ferrari,Portofino,1,Minicompact Cars,2020,1,0,Gas,FEX,1
41694,28.1096,281,31.3799,3,1.5,2,1700,Premium,7,36,MINI,Cooper Convertible,1,Minicompact Cars,2020,1,0,Gas,BMX,1
41695,25.8656,304,29.0313,4,2,2,1800,Premium,6,34.138,MINI,Cooper S Convertible,1,Minicompact Cars,2020,1,0,Gas,BMX,0
41696,25.1342,313,28.2052,4,2,2,1900,Premium,6,33.1568,MINI,John Cooper Works Convertible,1,Minicompact Cars,2020,1,0,Gas,BMX,1
41697,22.7495,347,25.4747,6,3,2,2100,Premium,5,29.8444,BMW,840i Coupe,1,Subcompact Cars,2020,1,0,Gas,BMX,1
41698,20.8185,380,23.1997,6,3,4,2300,Premium,5,26.9699,BMW,840i xDrive Coupe,1,Subcompact Cars,2020,1,0,Gas,BMX,1
41699,21.6922,361,24.4737,6,3,2,2200,Premium,5,29.022,BMW,840i Convertible,1,Subcompact Cars,2020,1,0,Gas,BMX,1
41700,20.3053,388,22.6982,6,3,4,2300,Premium,5,26.5175,BMW,840i xDrive Convertible,1,Subcompact Cars,2020,1,0,Gas,BMX,1
41701,17.5175,435,20.3576,8,4.4,4,2650,Premium,4,25.3886,BMW,M850i xDrive Coupe,1,Subcompact Cars,2020,1,0,Gas,BMX,1
41702,16.8285,450,19.5915,8,4.4,4,2650,Premium,4,24.5099,BMW,M850i xDrive Convertible,1,Subcompact Cars,2020,1,0,Gas,BMX,1
41705,28.1096,281,31.3799,3,1.5,2,1700,Premium,7,36,MINI,Cooper Hardtop 2 door,1,Subcompact Cars,2020,1,0,Gas,BMX,1
41706,28.1096,281,31.3799,3,1.5,2,1700,Premium,7,36,MINI,Cooper Hardtop 4 door,1,Subcompact Cars,2020,1,0,Gas,BMX,1
41707,26.3296,297,29.7917,4,2,2,1750,Premium,7,35.4962,MINI,Cooper S Hardtop 2 door,1,Subcompact Cars,2020,1,0,Gas,BMX,0
41708,26.3296,297,29.7917,4,2,2,1750,Premium,7,35.4962,MINI,Cooper S Hardtop 4 door,1,Subcompact Cars,2020,1,0,Gas,BMX,0
41709,25.6879,305,28.909,4,2,2,1800,Premium,6,34.1416,MINI,John Cooper Works Hardtop,1,Subcompact Cars,2020,1,0,Gas,BMX,0
41710,24.7368,313,28.2689,4,2,4,1900,Premium,6,34.2453,BMW,330i xDrive,1,Compact Cars,2020,1,0,Gas,BMX,1
41711,25.3422,313,28.3285,4,2.5,4,1550,Regular,6,33.095,Mazda,3 4-Door 4WD,1,Compact Cars,2020,0,0,Gas,TKX,0
41717,19.8767,383,23.1967,6,3.5,2,2300,Premium,5,29.1471,Acura,RLX,1,Midsize Cars,2020,0,0,Gas,HNX,0
41719,23.7985,332,26.5937,4,2,4,1950,Premium,6,31.0512,BMW,X2 xDrive28i,1,Midsize Cars,2020,1,0,Gas,BMX,1
41720,23.7464,330,26.7696,4,2,2,1950,Premium,6,31.7027,BMW,X2 sDrive28i,1,Midsize Cars,2020,1,0,Gas,BMX,1
41721,23.4744,338,26.136,4,2,4,2050,Premium,5,30.3404,BMW,X2 M35i,1,Midsize Cars,2020,1,0,Gas,BMX,1
41722,25.0604,316,28.0063,4,2,2,1900,Premium,6,32.7052,BMW,530i,1,Midsize Cars,2020,1,0,Gas,BMX,1
41723,23.6661,332,26.62,4,2,4,1950,Premium,6,31.4118,BMW,530i xDrive,1,Midsize Cars,2020,1,0,Gas,BMX,1
41724,21.803,359,24.5634,6,3,4,2100,Premium,5,29.0602,BMW,540i xDrive,1,Midsize Cars,2020,1,0,Gas,BMX,1
41725,17.5175,435,20.3576,8,4.4,4,2650,Premium,4,25.3886,BMW,M550i xDrive,1,Midsize Cars,2020,1,0,Gas,BMX,1
41726,21.6922,361,24.4737,6,3,2,2200,Premium,5,29.022,BMW,840i Gran Coupe,1,Midsize Cars,2020,1,0,Gas,BMX,1
41727,20.3053,388,22.6982,6,3,4,2300,Premium,5,26.5175,BMW,840i xDrive Gran Coupe,1,Midsize Cars,2020,1,0,Gas,BMX,1
41728,16.8285,450,19.5915,8,4.4,4,2650,Premium,4,24.5099,BMW,M850i xDrive Gran Coupe,1,Midsize Cars,2020,1,0,Gas,BMX,1
41729,15.9536,474,18.6881,6,3,4,2800,Premium,3,23.6408,Maserati,Ghibli SQ4,1,Midsize Cars,2020,1,0,Gas,MAX,1
41730,16.7042,460,19.3234,6,3,2,2800,Premium,3,23.9047,Maserati,Ghibli,1,Midsize Cars,2020,1,0,Gas,MAX,1
41731,16.7042,460,19.3234,6,3,2,2800,Premium,3,23.9047,Maserati,Ghibli S,1,Midsize Cars,2020,1,0,Gas,MAX,1
41732,25.4806,303,29.1829,4,2.5,2,1500,Regular,6,35.4845,Mazda,3 5-Door 2WD,0,Midsize Cars,2020,0,0,Gas,TKX,0
41733,26.431,297,29.7883,4,2.5,2,1450,Regular,7,35.2628,Mazda,3 5-Door 2WD,1,Midsize Cars,2020,0,0,Gas,TKX,0
41734,24,328,27,4,2.5,4,1600,Regular,6,31.775,Mazda,3 5-Door 4WD,1,Midsize Cars,2020,0,0,Gas,TKX,0
41736,26.051,307,28.7714,3,1.5,2,1800,Premium,6,32.9808,MINI,Cooper Countryman,1,Midsize Cars,2020,1,0,Gas,BMX,1
41737,24.0603,322,27.3761,3,1.5,4,1950,Premium,6,32.9212,MINI,Cooper Countryman All4,1,Midsize Cars,2020,1,0,Gas,BMX,0
41738,25.8656,304,29.0313,4,2,2,1800,Premium,6,34.138,MINI,Cooper S Clubman,1,Midsize Cars,2020,1,0,Gas,BMX,0
41739,22.6786,341,25.846,4,2,4,2050,Premium,5,31.1662,MINI,Cooper S Countryman All4,1,Midsize Cars,2020,1,0,Gas,BMX,1
41740,23.1741,339,26.0968,4,2,4,2050,Premium,5,30.8526,MINI,John Cooper Works Clubman All4,1,Midsize Cars,2020,1,0,Gas,BMX,1
41741,23,343,26.1323,4,2,4,2050,Premium,5,30.2233,MINI,JCW Countryman All4,1,Midsize Cars,2020,1,0,Gas,BMX,1
41742,22.8619,342,25.7833,4,2,4,2050,Premium,5,30.5553,BMW,X1 xDrive28i,1,Large Cars,2020,1,0,Gas,BMX,1
41743,16.8285,450,19.5915,8,4.4,4,2650,Premium,4,24.5099,BMW,Alpina B7,1,Large Cars,2020,1,0,Gas,BMX,1
41744,18.1116,420,21.1796,6,3.6,4,2050,Regular,4,26.7093,Cadillac,CT6 AWD,1,Large Cars,2020,0,0,Gas,GMX,1
41745,18.7066,406,21.9191,6,3.6,2,1950,Regular,4,27.7421,Chevrolet,Impala,1,Large Cars,2020,0,0,Gas,GMX,0
41746,18.4087,411,21.6458,6,3.6,2,1950,Gasoline or E85,4,27.5715,Chevrolet,Impala,1,Large Cars,2020,0,0,FFV,GMX,0
41747,28.9237,274,32.0168,4,1.5,2,1650,Premium,7,36.8308,Honda,Civic 5Dr,0,Large Cars,2020,1,0,Gas,HNX,0
41748,30.7819,259,34.2168,4,1.5,2,1250,Regular,8,39.6206,Honda,Civic 5Dr,1,Large Cars,2020,1,0,Gas,HNX,0
41749,29,279,31.9837,4,1.5,2,1650,Premium,7,35,Honda,Civic 5Dr,1,Large Cars,2020,1,0,Gas,HNX,0
41750,14.666,517,17.1931,8,3.8,2,3100,Premium,3,21.7799,Maserati,Quattroporte GTS,1,Large Cars,2020,1,0,Gas,MAX,1
41751,15.7274,484,18.3114,6,3,4,2950,Premium,3,22.9126,Maserati,Quattroporte SQ4,1,Large Cars,2020,1,0,Gas,MAX,1
41752,16.7042,460,19.3234,6,3,2,2800,Premium,3,23.9047,Maserati,Quattroporte S,1,Large Cars,2020,1,0,Gas,MAX,1
41753,22.3944,350,24,4,2,2,2200,Premium,5,28,GMC,Terrain FWD,1,Small Sport Utility Vehicle 2WD,2020,1,0,Gas,GMX,1
41754,20.0566,388,22.7022,6,3.5,2,1850,Regular,5,27.0656,Honda,Pilot FWD,1,Small Sport Utility Vehicle 2WD,2020,0,0,Gas,HNX,0
41755,19,405,22.3536,6,3.5,2,1950,Regular,4,26.9375,Honda,Pilot FWD,1,Small Sport Utility Vehicle 2WD,2020,0,0,Gas,HNX,0
41756,24.3268,331,26.5981,4,2,2,1600,Regular,6,30.0243,Mitsubishi,Outlander Sport 2WD,1,Small Sport Utility Vehicle 2WD,2020,0,0,Gas,MTX,0
41757,23.5799,345,25.6541,4,2,4,2050,Premium,5,28.7445,BMW,X3 xDrive30i,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41758,20.7457,379,23.1538,6,3,4,2300,Premium,5,26.9818,BMW,X3 M40i,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41759,22.7466,356,24.9692,4,2,4,2100,Premium,5,28.3556,BMW,X4 xDrive30i,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41760,20.7457,379,23.1538,6,3,4,2300,Premium,5,26.9818,BMW,X4 M40i,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41761,19,407,22.0581,6,3.5,4,1950,Regular,4,26.0043,Honda,Pilot AWD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,HNX,0
41762,18.2997,421,21.1417,6,3.5,4,2050,Regular,4,26.095,Honda,Pilot AWD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,HNX,0
41763,21.9296,388,22.8165,4,2,4,1850,Regular,5,24.0029,Jeep,Wrangler 4WD,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,CRX,1
41764,17.2268,446,19.9011,6,3.6,4,2150,Regular,4,24.5615,Jeep,Wrangler 4WD,0,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41766,21,423,21,4,2,4,2050,Regular,4,22,Jeep,Wrangler Unlimited 4WD,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,CRX,1
41767,17.0031,459,19.3398,6,3.6,4,2250,Regular,3,23.244,Jeep,Wrangler Unlimited 4WD,0,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41768,23.4239,344,25.5957,4,2,4,1650,Regular,5,28.867,Mitsubishi,Outlander Sport 4WD,1,Small Sport Utility Vehicle 4WD,2020,0,0,Gas,MTX,0
41769,24.5536,347,25.3444,4,1.5,4,1700,Regular,5,26.383,Mitsubishi,Eclipse Cross 4WD,1,Small Sport Utility Vehicle 4WD,2020,1,0,Gas,MTX,0
41770,18.8533,414,21.4537,6,3.6,2,2050,Regular,4,25.8035,Dodge,Durango RWD,1,Standard Sport Utility Vehicle 2WD,2020,0,0,Gas,CRX,1
41771,14.1316,525,16.9243,8,5.7,2,2900,Midgrade,3,22.3141,Dodge,Durango RWD,1,Standard Sport Utility Vehicle 2WD,2020,0,0,Gas,CRX,0
41772,18.8533,414,21.4537,6,3.6,2,2050,Regular,4,25.8035,Jeep,Grand Cherokee 2WD,1,Standard Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41773,16.0293,487,18.1312,8,4.4,4,2950,Premium,3,21.5916,BMW,X5 xDrive50i,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41774,16.0293,487,18.1312,8,4.4,4,2950,Premium,3,21.5916,BMW,X5 M50i,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41775,16.0293,487,18.1312,8,4.4,4,2950,Premium,3,21.5916,BMW,X6 M50i,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41776,15.2095,511,17.2627,8,4.4,4,3100,Premium,3,20.6738,BMW,X7 xDrive50i,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41777,15.2095,511,17.2627,8,4.4,4,3100,Premium,3,20.6738,BMW,X7 M50i,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,BMX,1
41778,18.4483,427,20.7754,6,3.6,4,2050,Regular,4,24.5623,Dodge,Durango AWD,1,Standard Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41779,14.0551,533,16.6887,8,5.7,4,2900,Midgrade,3,21.6461,Dodge,Durango AWD,1,Standard Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,0
41780,18.4483,427,20.7754,6,3.6,4,2050,Regular,4,24.5623,Jeep,Grand Cherokee 4WD,1,Standard Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,1
41781,14.0551,533,16.6887,8,5.7,4,2900,Midgrade,3,21.6461,Jeep,Grand Cherokee 4WD,1,Standard Sport Utility Vehicle 4WD,2020,0,0,Gas,CRX,0
41782,15.8782,500,17.7171,6,3,4,2950,Premium,3,20.6385,Land Rover,Discovery,1,Standard Sport Utility Vehicle 4WD,2020,0,1,Gas,JLX,1
41783,20.7463,448,22.6844,6,3,4,2100,Diesel,4,25.6084,Land Rover,Discovery,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Diesel,JLX,1
41784,14.8182,521,17.1134,6,3,4,3100,Premium,3,21.1096,Maserati,Levante S,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,MAX,1
41785,14.8182,521,17.1134,6,3,4,3100,Premium,3,21.1096,Maserati,Levante,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,MAX,1
41786,13.5947,580,15.3607,8,3.8,4,3500,Premium,2,18.2599,Maserati,Levante GTS,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,MAX,1
41787,13.5947,580,15.3607,8,3.8,4,3500,Premium,2,18.2599,Maserati,Levante Trofeo,1,Standard Sport Utility Vehicle 4WD,2020,1,0,Gas,MAX,1
41789,17.45,435,20.2956,8,4.7,2,2650,Premium,4,25.3476,Mercedes-Benz,SL550,1,Two Seaters,2020,1,0,Gas,MBX,1
41790,19.5124,395,22.4994,6,3,2,2400,Premium,4,27.6779,Mercedes-Benz,SL450,1,Two Seaters,2020,1,0,Gas,MBX,1
41791,15.8028,477,18.6287,8,6.2,2,2800,Premium,3,23.8388,Chevrolet,Camaro,0,Subcompact Cars,2020,0,0,Gas,GMX,0
41792,19.8767,388,22.9182,6,3,2,2300,Premium,5,28.1906,Mercedes-Benz,E450 Coupe,1,Subcompact Cars,2020,1,0,Gas,MBX,1
41793,19.0003,409,21.739,6,3,4,2400,Premium,4,26.3879,Mercedes-Benz,E450 4matic Coupe,1,Subcompact Cars,2020,1,0,Gas,MBX,1
41794,19.8767,393,22.6853,6,3,2,2300,Premium,5,27.4208,Mercedes-Benz,E450 Convertible,1,Subcompact Cars,2020,1,0,Gas,MBX,1
41795,19.1468,408,21.8041,6,3,4,2400,Premium,4,26.2583,Mercedes-Benz,E450 4matic Convertible,1,Subcompact Cars,2020,1,0,Gas,MBX,1
41796,31.7168,253,35.088,4,1.6,2,1250,Regular,8,40.3268,Nissan,Versa,1,Compact Cars,2020,0,0,Gas,NSX,0
41797,27,296,30,4,1.6,2,1450,Regular,7,35,Nissan,Versa,0,Compact Cars,2020,0,0,Gas,NSX,0
41798,23.491,327,27.1647,4,1.5,2,1600,Regular,6,33.5839,Ford,Fusion FWD,1,Midsize Cars,2020,1,0,Gas,FMX,1
41799,19.9603,384,23.1356,4,2,4,1850,Regular,5,28.7195,Ford,Fusion AWD,1,Midsize Cars,2020,1,0,Gas,FMX,0
41800,21.4659,355,24.8156,4,2,2,1700,Regular,5,30.6641,Ford,Fusion FWD,1,Midsize Cars,2020,1,0,Gas,FMX,1
41801,20.8906,364,24.3707,4,2.5,2,1800,Regular,5,30.6012,Ford,Fusion FWD,1,Midsize Cars,2020,0,0,Gas,FMX,0
41804,19.9603,384,23.1356,4,2,4,1850,Regular,5,28.7195,Lincoln,MKZ AWD,1,Midsize Cars,2020,1,0,Gas,FMX,0
41805,20.0948,373,23.8346,4,2,2,1800,Regular,5,30.8526,Lincoln,MKZ FWD,1,Midsize Cars,2020,1,0,Gas,FMX,0
